id;r1;r2;r3
340386;3777702;-11,4109;5,02742
340391;4725157;-11,2281;3,67616
340393;3640274;-14,9532;2,86253
340401;1932063;-13,2727;4,43742
340402;4460408;-10,659;5,94035
340405;3383164;-10,0786;4,62465
340408;1725754;-14,7714;4,41102
340410;4047709;-14,428;4,27291
340411;2923122;-12,0226;2,26966
340412;2027561;-12,2069;4,00927
340416;5103642;-12,5142;6,67549
340417;5943829;-15,5811;5,13323
340418;4370787;-10,8725;2,41843
340419;2593979;-7,18197;3,42019
340421;1533337;-12,957;3,95814
340423;5596923;-12,6781;3,27003
340426;4581054;-14,656;4,5582
340432;2507345;-13,3746;2,35434
340436;4949550;-12,6681;5,39679
340437;4538154;-7,94151;1,36953
340438;2229195;-11,8866;2,90287
340445;4068271;-11,8689;4,24577
340448;3927218;-13,1806;3,58884
340453;3439841;-10,4012;3,12363
340470;3448704;-12,7231;3,23792
340471;3737932;-12,5209;1,12427
340476;3065167;-15,2173;6,14595
340480;5018414;-10,982;4,54791
340481;3447453;-12,3671;3,42505
340484;5841832;-11,8146;7,69369
340486;1997223;-12,3336;5,75825
340492;4356137;-14,0935;5,13309
340496;5890031;-12,4242;4,90522
340497;4941787;-13,5517;2,75837
340501;2100144;-11,8044;5,71097
340513;5146043;-13,3878;5,32928
340519;1565836;-14,4559;3,88607
340521;6013868;-11,986;4,20584
340537;1027432;-13,7493;3,3543
340538;4935523;-12,4233;3,82685
340539;1586747;-14,0052;3,35871
340542;4425562;-12,6301;3,71088
340543;1502658;-11,3995;4,68765
340544;3695195;-13,4198;4,55707
340546;4126833;-14,5975;5,37893
340548;4305272;-12,3195;2,89668
340555;2916833;-12,8925;1,14862
340557;5298725;-13,6608;4,66818
340568;2533949;-9,84435;3,39463
340569;2750099;-10,9518;4,6644
340571;1252982;-9,96324;5,40019
340574;3880165;-11,3783;2,36655
340577;3730407;-13,3602;1,78585
340582;1929684;-15,1238;5,57869
340590;2606041;-13,222;2,87843
340593;3071795;-12,9816;2,93008
340595;2037798;-11,0669;3,4329
340601;4842565;-8,72665;1,90448
340603;5158901;-13,3593;4,42409
340605;3113643;-11,4953;2,37595
340606;3343103;-11,0872;3,26049
340607;4773650;-11,9794;1,78929
340611;3267259;-11,8635;4,98723
340612;1118982;-11,9754;4,79731
340615;3540400;-11,9719;4,34432
340628;2941697;-11,3191;4,57546
340633;2947395;-13,4805;4,87026
340640;2439534;-11,7085;2,96928
340648;1000713;-13,3477;3,4005
340651;4841469;-13,8597;4,4514
340653;3889902;-11,5526;1,6452
340655;4019881;-10,4211;3,85082
340657;4465802;-11,867;3,83777
340658;2976523;-14,3091;5,04765
340660;5011704;-13,8568;4,1392
340662;2033204;-11,8682;5,4774
340664;5558043;-13,001;6,62318
340666;1138932;-12,0457;1,16046
340668;4528095;-15,2288;5,18669
340669;1596885;-8,65745;2,22183
340671;4087214;-11,7626;1,84801
340675;3187287;-14,998;4,19168
340677;3937399;-14,1181;4,05713
340678;5152963;-11,5779;5,48484
340683;1223000;-12,5653;2,53849
340686;3812484;-12,9741;3,82291
340704;4733946;-13,06;3,54591
340706;3293339;-10,1395;2,03902
340709;2545498;-9,63604;1,79286
340711;2040470;-13,1256;5,59073
340716;1202817;-8,86166;4,86683
340717;5293737;-11,6866;3,1314
340719;4721743;-10,9632;2,10034
340725;4313782;-14,6074;1,24665
340734;5845111;-9,15699;3,56021
340736;2117156;-12,3704;2,34608
340737;4563355;-12,0022;4,85167
340742;4417323;-13,9724;4,3848
340745;5768541;-13,0974;2,0119
340757;1662478;-14,9772;3,88096
340763;4921135;-15,8839;5,20697
340765;5761782;-13,4217;2,07574
340766;1444455;-13,8663;1,87504
340767;4750087;-16,4896;1,82381
340769;4228393;-15,1561;3,14815
340775;1606322;-14,3341;3,05419
340776;2153206;-11,3676;2,06259
340777;5043657;-10,0497;1,13618
340778;4919826;-13,2194;6,50384
340780;1123966;-14,7692;1,92361
340781;3765805;-14,1529;4,73115
340782;5455349;-12,5367;3,17482
340783;3277450;-13,2793;2,86042
340785;5957029;-11,4073;3,18882
340787;3163532;-13,7748;5,66173
340789;1996312;-12,3311;5,05675
340790;3689706;-12,5109;2,50614
340792;4520660;-10,1441;7,45144
340797;5103858;-14,3719;5,07005
340801;1415336;-14,8716;3,76586
340807;4129756;-12,2393;2,55955
340808;2622431;-12,5241;3,54957
340809;4974826;-10,7579;3,27224
340810;2905400;-11,6252;4,1588
340813;3732184;-12,4808;2,74977
340814;5197649;-11,0006;5,46573
340815;1905847;-12,2071;3,83179
340817;5982961;-10,7195;6,55575
340818;2415884;-11,5714;3,9886
340821;2686315;-12,714;1,6456
340826;3932042;-12,4918;0,605915
340827;5289612;-12,1846;3,175
340828;2134991;-15,4164;2,35003
340830;1620348;-9,84324;4,4429
340831;2016006;-10,9956;3,00624
340833;4823940;-13,0263;2,86456
340835;1210827;-13,5174;4,73091
340837;1880099;-14,1517;2,57229
340839;1292909;-15,1487;6,46891
340841;3563152;-13,2353;5,14525
340842;3150181;-12,9347;4,66092
340845;5845716;-10,9414;4,14836
340846;2572981;-13,1037;5,16834
340848;4047412;-12,486;1,18681
340851;5180866;-12,2591;5,04918
340852;5869852;-15,0467;3,64815
340858;4992143;-16,3265;1,05773
340864;4936817;-10,9664;3,39931
340865;4456511;-8,55343;4,46976
340871;1543851;-9,25874;3,8748
340873;2358261;-11,1066;6,42119
340875;5282471;-14,4949;4,75571
340876;5597948;-13,0271;3,5451
340880;1482373;-12,1894;6,04695
340887;1886517;-12,1792;3,23548
340889;1681630;-11,1086;4,65126
340892;3733475;-13,1769;4,1997
340947;4383225;-11,4058;3,09463
340948;5680719;-9,49164;4,45547
340963;2645868;-6,7925;3,1118
340967;1553729;-12,1142;5,8992
340977;2461586;-12,0465;5,9757
340978;4816316;-11,0931;4,01222
340980;3869526;-10,9871;4,38493
340987;3106457;-11,6385;3,02883
340988;5494319;-10,2958;5,8898
340994;5593606;-12,4008;6,37971
340995;3459783;-11,8939;1,32258
341001;5809992;-11,6882;3,68461
341011;1246638;-12,0943;2,13401
341019;2921294;-10,4168;3,43294
341020;5246560;-12,7034;2,33144
341023;1615047;-11,6719;1,43545
341025;5419928;-9,92137;4,3827
341026;2246398;-13,7806;3,00527
341028;5152476;-13,298;5,17532
341030;3359839;-12,6261;2,60458
341033;5274713;-11,9256;3,77986
341034;1372925;-13,4831;3,74311
341035;5624788;-10,94;2,29743
341038;3327906;-13,2591;4,71913
341039;1598380;-12,3161;3,1313
341042;3693008;-14,5724;6,37186
341045;3812754;-11,0428;3,07017
341046;4932725;-14,0317;5,01916
341048;5544641;-12,5541;2,18413
341049;5039660;-13,8225;5,5529
341050;1356011;-11,4566;3,60426
341051;5800406;-12,2577;5,57271
341052;5281569;-15,8253;3,20079
341057;2111241;-13,0829;4,12582
341061;3284363;-11,5087;4,43096
341064;4424150;-13,4566;2,97262
341065;4654018;-12,566;1,35703
341066;2174134;-12,3831;2,18876
341067;1574428;-11,9467;3,17899
341069;4314514;-13,5839;2,00399
341071;4262275;-15,2536;2,78172
341074;2575633;-13,5687;2,69787
341076;1688722;-15,2173;2,03525
341077;4565430;-14,0632;5,43139
341081;5726122;-10,4785;4,18362
341086;5396800;-13,8802;6,33967
341087;2782308;-15,6714;2,68565
341091;3189848;-11,9463;1,89217
341094;3496939;-12,6407;1,99804
341097;5761480;-14,7449;3,73211
341099;5167194;-12,9498;3,60707
341105;5662377;-13,6461;4,44042
341108;2247369;-14,2364;1,86635
341109;5404744;-12,4958;3,79339
341112;1684099;-11,8484;2,81163
341116;5121501;-13,049;4,49909
341117;5414087;-13,0797;6,16269
341119;1406282;-14,7393;4,57952
341120;1088302;-10,5491;3,94935
341122;3896475;-12,9441;5,23659
341123;4353461;-12,0284;2,24865
341129;2143273;-12,8874;4,36469
341130;1495078;-10,5182;4,45591
341132;2124928;-13,9551;6,77992
341134;1192935;-12,9305;2,64508
341139;4933821;-9,03249;5,004
341140;4418240;-14,4353;6,44382
341145;5186709;-11,5221;6,63725
341149;3300952;-12,6039;3,16024
341150;4375841;-13,9544;2,46449
341151;5957733;-14,3802;4,36044
341158;4178677;-12,2685;3,78873
341160;4667672;-11,4765;4,09759
341161;4973016;-13,1963;3,98409
341164;4327341;-11,2683;3,31805
341168;4555996;-13,6423;0,446006
341170;3230551;-13,0425;3,95909
341174;4069112;-15,0692;4,54913
341176;2298757;-11,2343;2,93268
341186;5635068;-12,2787;4,82234
341188;2920924;-14,5517;4,48291
341196;3246177;-11,0567;4,26227
341199;4147336;-10,8066;3,36885
341201;3221529;-11,6371;7,56922
341204;1706033;-12,8985;3,29404
341207;5158231;-15,7113;5,31721
341209;4913852;-14,532;4,78413
341217;4363073;-10,3145;3,28501
341220;4816636;-13,5087;3,38677
341223;3216242;-11,1458;0,962512
341228;2158644;-13,1039;5,16619
341241;2282969;-14,717;3,61163
341249;2621206;-15,8612;4,42023
341252;4103805;-11,357;2,53287
341260;2699702;-14,1661;6,17091
341261;2937903;-14,7647;3,29932
341264;2960170;-13,2908;3,48458
341265;4287985;-12,939;5,0187
341267;4760315;-12,6677;2,92538
341268;2027014;-10,686;1,6431
341273;5634831;-13,1523;6,82543
341274;2385620;-11,6832;4,81851
341275;5463640;-13,5844;5,53085
341282;5341061;-11,7378;6,14343
341283;3270440;-12,9256;4,60785
341288;2155486;-10,737;1,08086
341293;5708321;-9,70469;3,57254
341299;3276180;-11,0041;2,88233
341312;3627859;-13,701;2,19944
341316;3754976;-13,6554;4,06572
341319;3859221;-14,036;2,17416
341320;4490390;-15,2882;4,65578
341322;1168130;-11,5567;-0,143121
341334;4742294;-13,0586;3,35759
341339;2337069;-10,9378;2,55243
341350;3080569;-14,4225;5,64974
341351;1442664;-12,5983;2,07684
341356;5459503;-11,9236;4,29394
341357;1475986;-14,6789;4,27173
341358;4960275;-12,1126;3,88122
341362;3794427;-14,0582;2,39796
341367;1068230;-12,5674;3,7442
341370;3986745;-13,067;3,0412
341371;1285221;-13,0479;4,75261
341384;1396146;-11,3397;3,76776
341385;3691107;-12,6274;2,66146
341389;4921257;-10,9031;4,0704
341398;2018389;-12,7804;4,61683
341404;4635584;-12,1033;1,94627
341417;3851928;-10,7529;3,04976
341426;1627991;-10,7376;5,06529
341429;5422630;-11,8325;4,29504
341431;2545044;-13,5558;4,60319
341432;5990371;-13,016;5,49154
341437;2944059;-11,9143;2,93801
341438;3620599;-14,0419;2,11109
341439;5205259;-12,4319;5,11172
341446;5134761;-14,1625;3,93726
341447;5939553;-12,257;2,82862
341455;4779461;-14,1521;1,86262
341458;4430029;-11,6368;3,74412
341459;1020208;-12,9476;2,49031
341460;5216618;-13,5564;5,41792
341461;2210220;-14,0146;2,22205
341462;2648997;-9,21254;2,38417
341463;5693450;-10,9493;2,08642
341464;3943897;-13,1519;2,93262
341467;1234161;-13,2035;1,66754
341473;3794106;-11,9603;3,30649
341476;3615410;-15,0635;2,51818
341478;2912047;-13,5421;4,97082
341480;5625480;-13,0297;3,85057
341481;2994488;-10,8853;1,31935
341482;2403648;-16,6693;4,07276
341485;1036034;-12,8745;4,5556
341486;2723229;-11,0951;2,70547
341487;4914694;-10,9758;4,49944
341490;5981316;-12,7728;5,59807
341491;5043963;-11,9743;6,01581
341492;1581951;-10,7355;2,92498
341493;2653447;-12,7655;3,4582
341495;4798281;-13,1261;2,92289
341500;2100399;-12,1759;6,7836
341502;4639146;-12,8808;4,55903
341509;1752220;-13,5666;3,57322
341511;4315359;-14,7982;5,13223
341519;5364410;-12,0466;4,61473
341521;5262298;-12,6543;5,16621
341532;3219664;-13,3588;5,67999
341535;2419209;-12,9415;4,47514
341538;5791530;-13,1271;6,24906
341539;1634547;-12,7957;6,49603
341549;5476653;-14,2986;2,02812
341552;4094308;-12,8131;4,81324
341553;3491346;-10,8566;4,6722
341554;3330964;-12,1488;1,34058
341555;4391287;-12,6215;3,23563
341556;3759735;-14,8485;4,10981
341558;5318522;-10,8143;1,95568
341560;1056618;-11,0753;4,26988
341561;1890329;-12,2242;3,40965
341564;3126436;-12,9066;4,23306
341566;3447149;-11,4313;4,07833
341568;2318654;-11,6732;4,80737
341571;2898369;-12,5302;4,21962
341572;5553523;-13,083;4,52244
341574;4633251;-9,86402;3,84859
341577;1414888;-12,1826;3,37071
341579;3797250;-11,7415;7,005
341580;3997419;-11,974;2,69963
341584;1802083;-13,7815;3,16354
341591;3030620;-13,4779;4,63045
341594;1013477;-15,7929;6,54673
341596;2181304;-12,265;4,22655
341599;4246711;-7,82487;2,71339
341607;3317273;-10,7284;2,14089
341608;2262573;-12,8904;5,02079
341610;3258157;-14,0105;3,62931
341611;4718100;-8,97627;5,27773
341613;1665536;-14,7723;6,66494
341616;2179893;-12,7734;4,25239
341617;3137994;-12,3722;4,05864
341619;2936441;-12,2817;4,7817
341621;4227038;-13,3869;2,89321
341622;3481383;-12,1657;3,74094
341625;1419415;-14,6585;2,81242
341628;5177932;-12,9603;3,63732
341629;5356100;-11,5271;2,0238
341632;2307065;-12,6682;4,39514
341633;2104891;-13,3068;4,40229
341638;1461427;-10,9314;5,06287
341639;2499047;-13,2508;5,19562
341644;2732440;-14,5706;3,94025
341648;2587166;-10,8128;4,14632
341649;4786613;-10,3883;1,69065
341659;1160662;-13,1034;3,42081
341663;1471526;-13,6708;4,28875
341667;5396861;-12,6943;6,01604
341690;5629329;-9,63313;1,21834
341701;5861067;-13,7035;5,38578
341705;2384910;-15,7816;2,95689
341711;3885784;-12,1769;1,56254
341712;3107526;-13,4548;4,17052
341714;5624146;-9,81465;0,787336
341715;2439698;-16,1475;5,2732
341717;5382046;-13,6515;3,21436
341719;3849336;-11,2199;5,22806
341720;2018094;-12,2411;2,21562
341721;1783961;-14,4441;5,25751
341726;6015121;-12,5218;3,52932
341729;4171609;-11,3444;4,53369
341733;1322871;-10,1188;5,02586
341734;1723525;-12,2994;4,95367
341737;5929081;-12,4093;2,81206
341738;2900624;-11,9458;2,58874
341739;1618647;-11,7636;5,17455
341749;1298138;-13,3548;3,48644
341750;4877350;-13,5141;6,64234
341757;3763636;-14,387;3,39944
341758;4066155;-13,9233;0,75906
341761;2408850;-11,2738;3,52429
341763;1760752;-9,50286;5,42829
341768;4032450;-16,0442;5,48163
341769;1344504;-12,07;4,0497
341772;3055008;-9,83186;3,24998
341773;1368986;-10,5314;4,9801
341776;1790569;-13,8103;3,76346
341777;2982365;-9,7809;2,56941
341778;3709628;-13,1609;4,19169
341780;4781980;-13,8558;2,63884
341783;3822176;-12,4318;3,87742
341785;5483123;-12,4961;3,02778
341794;5162352;-10,8089;3,99392
341797;4082617;-11,7967;0,740579
341798;1243597;-14,9308;0,798708
341799;5008485;-12,5371;3,95669
341801;1361095;-12,0516;5,91464
341803;2845758;-14,048;3,82412
341804;4218658;-10,7864;4,88574
341805;5740425;-11,88;4,58933
341806;3337613;-13,0151;2,69709
341807;4779597;-12,1119;5,31869
341810;3963635;-13,7816;4,0689
341812;2066643;-12,804;3,49815
341813;5720810;-10,5105;4,43229
341814;4718522;-10,4009;5,50379
341817;5385711;-13,0746;6,46847
341819;5651649;-10,4281;4,2779
341826;1990974;-13,8586;4,41393
341829;2584180;-11,7211;3,09129
341830;3857990;-11,246;3,60044
341832;5891980;-12,0818;0,716076
341833;4683005;-13,7504;4,16781
341838;2967394;-13,5828;5,4555
341839;2916608;-12,6077;3,5798
341840;3966049;-10,1288;4,87018
341841;5609862;-12,7371;6,85533
341845;2291492;-10,7262;4,03431
341846;2790336;-9,23536;5,6304
341848;2633481;-13,6147;5,38402
341851;2338623;-11,2217;3,22528
341852;1974293;-12,491;4,819
341854;4853688;-11,989;2,72709
341862;2019137;-11,5587;5,2813
341864;1784661;-15,1889;5,91455
341868;3550221;-11,0365;1,35502
341870;2990650;-10,8726;4,70205
341873;1088290;-14,0478;3,37354
341874;5263001;-16,637;3,88355
341875;2571585;-14,3199;2,54751
341876;4127947;-10,8931;4,40809
341877;4349334;-13,2136;2,6743
341878;5624086;-12,2907;3,73265
341879;4815304;-11,5389;5,78235
341881;1976494;-14,0487;4,17741
341889;3010638;-12,4176;4,25052
341891;5395087;-12,3597;3,23039
341904;2728396;-14,7594;7,12209
341909;5841893;-11,3399;4,64525
341912;1755712;-11,1004;2,53588
341918;4026543;-13,6589;6,53523
341919;1648972;-9,51843;5,4386
341927;1710613;-13,2458;0,617477
341933;3898558;-13,4115;4,49733
341951;1504078;-10,204;4,68712
341952;3029917;-12,5024;3,60404
341958;5954000;-10,9212;3,5432
341960;5346264;-12,9336;2,75003
341965;2920567;-10,2118;2,50082
341971;2243452;-11,5928;3,69695
341977;4255150;-13,0445;2,7611
341979;5143703;-13,5832;2,97496
341981;1002167;-11,5238;3,05292
341982;1126963;-13,0975;3,89747
341986;4810777;-12,1585;3,26362
341987;1662082;-8,02655;3,6062
341992;4267590;-12,0225;1,99663
341993;2415750;-15,0513;3,69637
341994;2604909;-12,809;2,61923
341997;2960611;-12,6903;5,99364
342000;5093984;-11,0673;4,91487
342004;2112722;-12,8168;4,9532
342008;4846269;-9,89911;4,41888
342012;3788674;-15,6477;3,96295
342014;4050042;-10,9472;5,0798
342016;1780517;-13,8525;2,86481
342028;4824618;-12,0535;2,36831
342034;2618503;-11,1877;5,31255
342051;1229457;-12,0445;1,52241
342059;2199809;-9,95149;4,66279
342060;1466268;-13,3976;2,54393
342062;2570074;-10,8636;4,26923
342064;5687610;-12,7532;3,72217
342065;4860805;-11,4582;2,40828
342066;5741511;-13,7679;4,64928
342072;5765447;-13,4596;1,94305
342074;2103873;-8,54761;6,35626
342075;5182165;-10,9742;4,97456
342077;3592868;-12,9723;4,06676
342081;4110109;-12,7962;3,43595
342083;4508287;-11,9201;2,86081
342084;3428382;-10,4704;3,05729
342087;5415340;-14,5196;3,9842
342100;2536300;-13,5319;7,94742
342101;1415154;-12,0768;2,10649
342102;1990590;-9,61795;-0,270332
342104;5176734;-12,2359;4,09199
342107;2189042;-14,1783;3,76303
342108;2907359;-12,0506;2,46549
342110;5291629;-12,2512;2,56337
342111;2419632;-11,7489;3,79294
342114;3404671;-13,7561;3,99899
342116;4761306;-13,5125;3,38169
342118;5285306;-14,5575;4,34211
342121;5452943;-10,1895;1,81663
342125;5201046;-14,8766;6,14813
342126;2643097;-11,1098;5,24107
342127;2207629;-12,2436;3,4718
342131;3474217;-14,9043;4,72262
342133;1016788;-12,1466;2,99008
342138;4100952;-11,4361;3,22837
342139;2432235;-12,3628;4,13801
342144;3940258;-11,4009;1,45321
342146;4143981;-13,3797;2,73521
342147;2412888;-14,9728;4,82646
342150;1648375;-10,0107;4,31643
342153;2190382;-11,8635;4,61597
342154;5500965;-13,2594;0,832886
342156;1602356;-12,232;5,86989
342157;2956714;-12,9228;5,32366
342158;5064447;-12,7276;2,12562
342159;1284478;-9,20252;2,1552
342164;2169922;-11,6472;2,35767
342165;1691665;-10,9049;5,50933
342167;2929155;-10,0848;3,78993
342172;2770040;-12,6686;2,88233
342182;1731715;-12,742;5,72932
342183;6017583;-12,8413;5,22615
342185;1418220;-14,8554;6,3388
342186;3730292;-13,5739;3,3709
342189;1206748;-13,5348;3,52201
342193;4367247;-13,3417;4,48026
342194;2698893;-12,7339;2,34681
342195;1162182;-10,4929;0,578544
342198;4427307;-14,6773;2,41556
342199;3183655;-13,7575;5,90013
342200;3112496;-12,3046;3,03971
342201;1443357;-12,6245;4,74358
342204;3774800;-14,3872;2,72578
342212;2778024;-16,641;4,09567
342213;1527439;-10,8046;2,93359
342214;1099666;-13,2283;-0,498911
342220;4331196;-12,7644;4,47954
342221;5766453;-14,0098;6,28555
342222;5196531;-11,8721;5,3002
342230;2426075;-11,2552;3,99072
342243;6015143;-10,7608;3,55536
342244;5981809;-15,7038;4,25766
342250;3524483;-13,3086;5,64768
342252;5844739;-12,0581;5,51928
342255;5350114;-13,2781;6,36922
342259;1638112;-10,3831;4,57262
342261;4764841;-11,2965;3,48376
342262;1717269;-11,8868;5,2812
342264;5594164;-9,76635;2,64981
342266;2350461;-12,8963;4,09262
342268;1700351;-9,37483;4,50586
342270;1731148;-15,6656;4,00008
342272;5851854;-10,6554;2,89994
342273;4793285;-13,444;1,83553
342274;1757596;-15,4657;4,16561
342277;1763150;-12,1917;4,05622
342279;3146203;-13,791;1,97691
342281;4379803;-13,9987;2,47542
342289;3881007;-12,9158;3,16218
342290;3322229;-12,973;4,17588
342291;5217699;-12,8347;2,53104
342293;5182010;-14,8526;3,7874
342297;1915454;-12,1778;2,44046
342298;1128393;-12,0329;5,64078
342299;1623208;-12,3048;5,87558
342303;3418814;-10,786;2,82034
342305;3628045;-12,7065;3,93476
342306;5644763;-12,5777;1,26424
342310;1182729;-12,412;2,67694
342312;2461496;-13,5897;4,23467
342314;5164615;-13,5825;4,0739
342315;3019329;-14,0019;4,14392
342318;3682457;-14,0566;4,43747
342322;4010746;-12,6712;4,18658
342325;3076246;-14,7095;5,16346
342327;5530092;-12,4841;3,29186
342328;1534023;-11,1187;3,58377
342333;1932494;-12,1649;3,5988
342338;1150084;-12,8247;0,987933
342341;5080887;-13,372;4,28516
342342;4619566;-12,2296;4,25598
342344;1443129;-14,2312;1,00437
342348;4410293;-10,9207;2,61362
342351;2907703;-13,5061;4,15197
342352;1076042;-13,8303;4,15533
342354;3806468;-13,2954;6,16942
342359;2328040;-11,0032;1,77599
342365;5232810;-15,0036;3,27141
342367;4081401;-12,1848;6,15571
342369;5121629;-9,462;1,42275
342375;2628506;-14,7184;0,458656
342376;1043761;-11,9395;3,888
342379;2586374;-11,2888;3,53432
342384;4025007;-10,4211;1,77834
342387;1926001;-15,2647;4,0073
342390;4607962;-10,197;1,72656
342391;5490811;-11,9011;4,8573
342392;4723554;-11,6753;5,68267
342394;5706603;-14,2642;1,38867
342397;4511397;-11,3792;2,89901
342399;5492785;-13,2563;3,30958
342400;1098755;-12,592;4,41654
342402;5228353;-11,9115;3,86113
342405;4416018;-14,8111;5,78168
342411;3971602;-11,142;0,958299
342412;1163460;-10,8667;3,01386
342422;1653607;-14,7875;4,78604
342432;2725854;-7,91969;4,1746
342434;2022304;-12,5084;4,24454
342446;5823560;-12,2631;5,75775
342447;5433920;-12,2573;4,33315
342451;1605243;-11,0761;1,17694
342452;3013628;-14,5558;5,3488
342453;5805146;-9,7405;2,80469
342467;3865283;-11,9989;3,22474
342472;2680444;-9,17707;7,9984
342473;5473365;-15,0954;4,15537
342476;2464938;-12,2601;5,46793
342478;3393645;-9,15272;2,31689
342485;3296472;-13,9758;2,6697
342496;1338181;-12,5503;2,78607
342501;1559279;-12,287;1,45697
342510;5310609;-9,71054;2,22641
342519;4785592;-9,94607;2,22448
342527;5618564;-12,0681;2,31365
342529;4687409;-13,8266;7,23922
342533;3971426;-13,5419;0,429717
342536;5826674;-12,894;3,28132
342537;2817237;-9,39902;2,73118
342540;3522436;-10,5262;2,94631
342542;4279406;-9,35507;3,93376
342545;4250853;-9,46216;5,9624
342551;3369740;-10,9478;4,89127
342552;5897544;-10,6423;4,58568
342554;3568891;-10,579;4,97031
342556;4226777;-14,7648;4,8516
342558;1748101;-12,4425;2,89014
342559;3316780;-14,2801;3,61637
342565;1134311;-9,99714;3,35663
342566;2018419;-11,6809;2,66103
342567;4028061;-11,2465;3,20213
342568;4663872;-13,1949;5,29057
342569;3337440;-13,5567;3,7394
342570;3355595;-11,7386;0,897964
342571;4767675;-13,9425;3,6045
342575;3455731;-9,45118;4,42145
342578;4339159;-10,3372;3,4056
342588;3487317;-14,7736;4,15751
342589;5524803;-8,44827;0,823629
342591;3686351;-11,9616;0,573053
342599;5188854;-11,0726;5,1895
342602;1237950;-11,899;3,38817
342603;4429309;-10,583;2,75491
342605;3341753;-9,83549;5,88297
342613;1436203;-11,4595;1,62095
342617;4666448;-12,2152;5,66499
342622;5664881;-12,9039;3,4068
342623;1651105;-12,6949;3,11314
342626;5163305;-10,4549;3,28131
342633;5722629;-12,928;3,88212
342637;2864024;-14,1286;4,77102
342639;4163138;-14,3364;2,83592
342642;3592766;-11,6054;2,62994
342643;4024133;-13,9574;5,00321
342644;2238840;-14,0775;6,85752
342649;2373541;-9,71687;4,58
342657;2545520;-11,9286;5,81221
342659;2318607;-11,6197;2,99284
342660;1323108;-11,819;3,07567
342663;2424466;-6,87305;2,82144
342664;4321772;-11,8778;5,53689
342665;3157545;-8,50653;2,01611
342671;4758926;-12,1841;-0,858465
342677;3584668;-11,2022;2,69834
342679;5560364;-9,78141;6,58705
342680;3707278;-13,9772;4,10837
342681;3219271;-14,8315;4,93855
342682;4336021;-12,3151;2,31983
342691;3811059;-12,6393;4,20838
342693;1052805;-11,4291;5,14634
342694;3743362;-6,11947;2,46161
342696;1973231;-8,03858;2,48811
342706;2947732;-10,7216;2,3163
342715;4258379;-11,8512;3,84236
342719;2632947;-11,512;4,74748
342720;2583735;-8,981;4,63598
342721;4543524;-13,5404;4,69151
342724;1947654;-14,5231;4,90754
342735;1202224;-14,2923;2,5995
342743;2870299;-11,6015;4,25999
342748;1879464;-12,9626;1,59193
342754;3843442;-9,26951;4,97496
342757;5221967;-10,7942;1,91527
342758;5867453;-12,0499;2,24587
342759;4339451;-9,98883;2,78496
342762;1276481;-14,0452;3,41211
342769;3147085;-13,3877;3,41261
342770;3693419;-9,8581;4,47028
342772;2346971;-12,1886;2,80867
342774;5442904;-11,0969;4,45418
342775;3019402;-9,5551;4,08735
342777;1362486;-11,9433;5,99926
342778;4328750;-13,4647;2,7139
342779;1583858;-13,4718;1,74681
342780;1617195;-8,31911;2,92465
342784;1120263;-13,9118;5,00013
342785;2307830;-14,1669;3,47388
342787;1635529;-12,3967;3,07734
342789;5290059;-10,9028;2,94769
342791;1751902;-11,0504;2,58849
342792;2459553;-12,9444;6,55569
342801;2650011;-11,3192;4,78694
342807;5664479;-13,4148;3,84537
342811;3389744;-13,6727;3,92106
342812;3009366;-12,1109;6,41069
342813;1298478;-10,5555;2,89551
342819;1955491;-10,6777;5,87149
342820;4646134;-10,6412;4,68783
342826;2452928;-12,3884;4,80537
342830;3434104;-11,9446;5,22637
342832;5671149;-11,8105;5,32035
342838;5294337;-13,1034;4,17527
342841;5698020;-13,7454;4,45183
342847;2877746;-12,8797;2,80266
342848;4842803;-9,58544;3,2477
342852;2647127;-13,2618;3,03262
342855;4260662;-12,4748;1,63548
342862;2045456;-14,6036;3,19106
342863;3812087;-12,9235;4,45697
342866;1974541;-12,0599;4,11109
342867;3734060;-11,4465;4,83525
342869;1066785;-11,0566;2,79314
342874;3615853;-12,4464;6,45125
342875;5618275;-10,0424;4,82144
342880;5690738;-9,73687;2,75593
342881;5998163;-10,0774;6,03537
342882;1902823;-13,0756;5,722
342883;3320846;-10,2891;6,90634
342885;4137755;-14,8809;3,75055
342888;5231193;-12,8363;2,05236
342892;5497060;-12,2243;2,79644
342893;5933149;-13,6219;3,10598
342894;4416295;-12,0071;2,10101
342896;2758111;-13,1306;3,65841
342899;3648113;-13,9564;2,32317
342901;3097249;-10,4723;4,82143
342902;2950075;-11,7534;5,47966
342903;1106078;-13,1938;6,13922
342911;4221201;-13,0022;3,77653
342915;5099211;-8,71048;2,95983
342916;5005732;-11,8769;5,06905
342917;4795693;-14,1194;1,64802
342920;2269469;-11,1041;2,72769
342922;3527359;-11,3628;3,26346
342931;5573534;-12,2398;3,69144
342933;1552293;-15,8716;4,53157
342936;3692745;-12,215;5,16145
342937;2623993;-13,7385;4,77015
342938;1127226;-11,1658;5,19183
342942;3238455;-11,8709;3,00536
342945;2436370;-10,7547;2,70266
342947;3162669;-11,7741;6,62408
342948;4639223;-11,0247;3,32719
342951;2178768;-12,877;2,13837
342954;4787978;-10,9683;5,02619
342957;5571181;-14,0356;6,41093
342959;5697876;-13,8476;5,13066
342963;4813510;-11,7825;7,14986
