id;r1;r2;r3
402526;4840664;-15.0518;4.304119999999999
402533;4929731;-10.1706;0.66356
402536;2587769;-16.1591;4.18494
402545;4448677;-14.5323;4.75726
402546;5029061;-14.9002;6.05357
402547;2555242;-10.6559;3.11865
402554;3004795;-14.0693;5.84529
402557;4970759;-14.0091;4.30311
402565;5517801;-10.0623;3.12257
402566;3511980;-9.14003;3.4826699999999997
402568;2467398;-14.0957;3.8475
402570;2284266;-14.0126;4.11381
402571;2731206;-13.7168;4.15275
402576;3088159;-17.0515;6.47499
402578;6017240;-10.0876;1.2209999999999999
402583;4633152;-10.0697;3.56029
402584;4700951;-15.0205;3.6220800000000004
402586;5733710;-13.9541;5.31684
402596;5546639;-15.3341;5.23896
402597;3768952;-15.2338;4.44914
402598;5357067;-10.8915;2.95095
402601;5626896;-13.4321;4.70326
402610;3548628;-14.6718;6.56624
402629;2949667;-14.6284;4.564080000000001
402637;1432228;-10.4927;1.92714
402640;1632185;-14.6103;4.58638
402644;1976826;-15.7905;7.773289999999999
402646;5682815;-14.9185;4.258780000000001
402653;2926875;-14.3619;4.09783
402660;5371552;-13.7798;4.3
402662;5276058;-10.038;1.18026
402665;1295839;-8.05693;3.55025
402668;1810221;-13.7723;4.29565
402671;1716176;-10.8713;2.06865
402672;5428524;-9.976980000000001;1.84548
402675;5409762;-14.918;7.11844
402676;5732113;-10.2455;3.36507
402691;2217230;-10.3677;3.56362
402694;3275084;-10.5902;3.24368
402706;1124591;-11.0084;2.18775
402713;2525346;-15.6219;4.61524
402718;1743957;-9.65356;2.5428900000000003
402728;4873182;-9.067269999999999;2.0697200000000002
402729;2951890;-10.1287;0.741896
402730;4176345;-13.7252;5.09622
402734;2925661;-8.814860000000001;4.08396
402743;3457799;-13.6527;4.10825
402746;1188221;-16.5405;4.09745
402749;2702741;-10.9777;3.18396
402750;2802168;-13.9036;5.0976099999999995
402752;4678675;-13.8528;4.22098
402754;1307597;-9.66756;3.04255
402761;5418559;-14.1482;5.301159999999999
402764;3280414;-10.3625;1.73649
402769;1558075;-13.4021;4.28425
402778;2647663;-14.7088;4.83395
402779;4862789;-14.0664;4.93942
402780;3222612;-15.8282;3.7137300000000004
402784;3129042;-9.93174;1.9613900000000002
402787;4822122;-15.1505;4.0561300000000005
402790;3947971;-8.34419;3.63691
402793;1226554;-14.2692;4.35329
402801;3279848;-14.4538;4.94146
402802;5342762;-14.3916;4.60655
402807;3540714;-14.6871;4.0450099999999996
402811;1073862;-15.2839;4.01322
402816;3433142;-15.4734;5.1484
402824;1379287;-13.2395;4.68175
402825;3978504;-13.7969;4.278569999999999
402826;5691667;-13.613;4.37892
402831;3747675;-10.4395;2.74201
402832;4179586;-9.938930000000001;2.7604900000000003
402837;4309178;-14.1573;3.74234
402841;3868726;-9.6137;3.7746800000000005
402850;2718309;-9.90008;2.40408
402852;2843189;-14.3823;6.37375
402855;2296214;-10.6201;2.97433
402856;2916456;-13.8441;4.284730000000001
402859;1222616;-15.2723;5.00615
402866;1434097;-10.6785;1.52339
402870;3162001;-10.4526;2.02284
402875;1219792;-14.1642;4.64025
402879;1412578;-8.55401;3.86975
402884;1132279;-10.7417;3.5710900000000003
402889;3894723;-13.8701;4.29955
402890;4368139;-9.63312;2.25201
402895;5952052;-14.7036;4.13015
402910;1107057;-14.777000000000001;4.96265
402913;2364756;-13.6122;4.86468
402918;2823763;-10.4983;2.28958
402920;4545832;-14.4642;5.04333
402923;1852195;-10.8964;2.91342
402924;3593080;-10.6415;2.54103
402935;5662382;-9.01323;1.4128399999999999
402936;3840237;-14.6229;4.38028
402938;1143158;-14.6698;5.4242300000000006
402940;5545376;-13.8651;4.41592
402942;3202479;-10.2642;3.42856
402945;3073018;-14.5859;4.08518
402947;4183844;-10.0625;2.11511
402950;1803961;-14.6152;4.70248
402953;5376330;-13.8655;4.604830000000001
402957;4595079;-9.08891;3.5877
402962;5270597;-13.9565;5.8926
402969;1156966;-15.3844;4.79197
402973;1421556;-15.5021;5.21973
402974;3640256;-10.4951;2.3824400000000003
402976;1175096;-14.279000000000002;4.40069
402981;2461232;-16.1395;5.97246
402993;5697966;-15.0376;3.94591
402995;5744179;-7.01911;1.71018
402998;2543142;-13.3658;4.38914
403001;5567207;-10.4562;2.35216
403007;4787575;-10.5615;2.7389099999999997
403008;4512852;-10.4424;1.72607
403018;3180418;-15.1938;5.4642
403019;1623740;-14.6522;5.20587
403020;3515678;-14.2363;3.78349
403025;3617081;-14.2673;3.9826300000000003
403026;2763267;-14.5557;4.74667
403028;5244983;-14.4866;4.66225
403032;2379982;-10.5645;2.02469
403035;3338629;-9.43905;2.56066
403037;3392079;-14.6334;5.76866
403038;4435001;-13.9277;4.4085
403040;3857827;-14.3546;4.73449
403041;3247739;-13.8467;4.97314
403044;4159706;-13.4812;4.66746
403049;4098081;-13.3711;4.69169
403051;4178555;-14.1122;5.82894
403052;1190457;-10.4742;2.84985
403053;5194742;-8.52009;3.18725
403055;4213288;-15.3626;4.937
403057;4747598;-16.3439;5.1766
403064;2508350;-10.5466;3.3404
403079;3202232;-14.0075;3.99393
403082;1503002;-8.45116;1.48702
403083;4430154;-13.5953;4.72406
403085;4138605;-15.0657;4.088830000000001
403090;3700069;-13.588;4.47293
403096;2388538;-15.8316;3.97339
403112;3226843;-10.4797;3.4217800000000005
403116;3811065;-14.4761;5.70231
403117;3346386;-10.3818;3.52587
403123;5692903;-10.8428;1.97775
403125;1095610;-10.0502;2.96604
403127;5108033;-14.2834;5.64277
403129;3120398;-13.847999999999999;4.20943
403131;1458132;-11.2474;2.72769
403134;4706833;-14.8573;6.80903
403137;5477592;-14.1428;5.11364
403141;5898072;-8.21387;1.16852
403143;4377287;-9.99659;2.55781
403144;1330854;-14.7185;5.94867
403145;3024477;-13.9343;4.22729
403146;3025330;-13.7425;5.4801
403167;3175264;-14.3125;4.54122
403170;2196839;-15.7859;3.5072300000000003
403172;3300204;-13.6521;4.52006
403179;3363233;-14.5839;6.23304
403180;4976405;-14.5927;6.11581
403181;4849640;-9.29539;2.51295
403190;4784842;-14.0542;5.08666
403192;4459104;-14.6351;3.71887
403195;2916176;-9.94786;1.45013
403196;3978994;-14.0755;4.132630000000001
403208;5077278;-10.4776;3.29524
403209;1165466;-13.8377;5.50439
403218;3237195;-14.6845;4.0296400000000006
403237;3035258;-14.3131;3.7385
403240;5723728;-10.1181;3.70014
403246;2060009;-14.6144;4.38406
403248;1272961;-14.0111;4.76468
403252;3590365;-13.8306;4.89436
403257;3598257;-14.345;4.10926
403259;2116343;-9.99065;2.9965200000000003
403260;1423435;-14.9439;4.7506699999999995
403261;4323713;-13.9617;5.5149099999999995
403264;4050404;-10.3357;2.95799
403267;5831286;-7.956230000000001;3.6556
403271;4989552;-14.8362;4.18811
403273;5100559;-7.20297;1.1053899999999999
403274;4706524;-14.3793;4.884580000000001
403284;4349132;-10.4502;3.34953
403289;1521256;-13.3537;4.34434
403291;2633015;-9.38619;3.8449
403295;2823867;-14.3397;6.26484
403301;1026735;-14.0122;3.88615
403303;5701599;-10.3219;3.27201
403311;1146559;-11.2454;2.93535
403313;4538240;-13.8769;5.11757
403317;5933725;-14.5707;3.7223300000000004
403322;2120494;-15.0313;5.31104
403324;2913905;-15.507;6.2092
403329;1165421;-14.8058;5.0908
403330;1513583;-13.9374;5.18865
403331;4920786;-14.7684;5.40268
403334;3250795;-13.4839;5.14992
403340;1055037;-9.80599;2.81719
403352;1952802;-10.1366;3.16898
403353;4822788;-8.84953;3.71965
403360;4389776;-8.83034;2.41027
403366;1651595;-7.67925;3.3154800000000004
403368;2727850;-13.7616;4.7830699999999995
403369;4705208;-13.9566;5.61419
403373;4063828;-10.0567;2.66466
403378;4316312;-13.9399;5.31778
403381;4007585;-14.8323;4.28881
403382;2352069;-10.4839;2.08364
403384;2186436;-10.9266;2.77563
403385;4839013;-10.2991;2.6013
403388;1099587;-14.7133;4.54358
403396;1530118;-15.1792;3.77525
403397;3855622;-11.0052;2.929
403398;2037409;-10.5914;2.88446
403403;5503226;-14.0577;6.15735
403405;1190371;-10.2182;2.12894
403411;5304039;-9.593810000000001;2.66562
403414;5768025;-9.91822;3.16588
403425;5944323;-10.8401;2.84615
403432;1822716;-14.0096;4.40119
403441;2578231;-9.82038;2.2534400000000003
403444;3327269;-13.713;5.421130000000001
403447;5761103;-13.4618;4.9673099999999994
403448;5056488;-10.4864;2.95109
403460;3004653;-10.5227;1.6467900000000002
403462;2370385;-10.2681;0.745383
403463;4772863;-15.2258;5.86067
403464;2757769;-14.8596;4.98956
403465;4659920;-11.0114;2.50908
403468;5268597;-14.8999;6.0643
403469;2314305;-14.0272;5.07613
403476;4766296;-16.479;4.6323099999999995
403477;5902855;-9.33553;3.25834
403478;4144044;-9.91179;2.7654799999999997
403483;5930398;-8.66015;3.3904900000000002
403486;3448578;-13.9083;4.7397599999999995
403493;1238978;-14.4256;3.92144
403497;2013256;-13.5237;4.59219
403501;4015292;-14.0011;5.483230000000001
403509;5193059;-15.14;3.9795
403514;1434150;-14.4687;4.27757
403522;4935451;-16.703;4.93419
403531;4071812;-16.1302;4.54701
403533;5315286;-15.6268;4.6413400000000005
403534;5140573;-11.0863;2.6309099999999996
403535;1596605;-14.7309;5.43959
403537;3613222;-11.0123;2.1959999999999997
403546;2964759;-10.8441;3.00192
403547;1093239;-14.0674;4.107530000000001
403551;1116083;-13.6616;5.16476
403554;4613291;-15.1614;7.12435
403558;3228476;-8.91414;2.38266
403569;1439397;-14.0321;4.54456
403573;1574401;-9.421669999999999;3.0059400000000003
403574;2524193;-14.6956;4.67992
403576;2526218;-14.4118;5.88451
403579;2722052;-17.044;5.395569999999999
403580;2263317;-14.2044;5.7719
403582;4983561;-14.3098;3.89036
403591;3842371;-9.92244;3.2951699999999997
403592;5007751;-10.4052;2.9864
403599;2561922;-14.1959;6.19787
403604;2420980;-14.8687;3.8224199999999997
403615;3567665;-14.8825;3.7763699999999996
403619;4515811;-14.6912;3.9246199999999996
403621;5767528;-14.0602;4.9196800000000005
403622;4102518;-13.9843;6.01547
403624;5224414;-14.1607;5.4561
403628;3751610;-14.1932;5.692080000000001
403633;5704055;-14.3577;4.60121
403644;5112574;-14.5092;3.8041300000000002
403653;5781299;-8.7687;1.97848
403657;3776887;-13.6307;3.9844199999999996
403662;5404316;-10.6609;1.98911
403673;2844210;-16.5914;3.33716
403679;1848188;-10.7963;2.31661
403682;4522650;-10.8407;3.5625699999999996
403686;5615655;-13.5007;4.67587
403691;2053320;-9.91199;2.9908099999999997
403692;3968865;-10.8818;2.1034200000000003
403694;4666590;-14.5241;4.37922
403695;2581366;-9.37829;0.425992
403698;2874424;-8.8533;3.7619800000000003
403700;3672281;-14.196;4.83261
403701;2679907;-14.1085;4.0269900000000005
403705;5562542;-9.18619;3.08868
403707;4734571;-10.1844;2.9275900000000004
403708;3351972;-13.8372;4.38391
403709;3587470;-13.824000000000002;4.37207
403713;2341785;-15.1497;5.84577
403714;3143475;-14.7999;3.94711
403720;2517355;-15.8128;5.7503400000000005
403732;2657331;-10.9629;2.71188
403743;3846726;-13.8034;4.66721
403749;3064472;-9.47405;2.44774
403752;4407115;-9.84586;3.15147
403753;3601377;-14.3751;3.7646800000000002
403756;1909179;-14.1149;4.76719
403758;5635095;-7.917260000000001;2.40624
403761;5105425;-14.4344;3.6925199999999996
403767;4887992;-13.9093;4.08936
403768;1311604;-15.2102;5.39708
403775;6022288;-10.8202;2.39415
403777;4916401;-10.5271;3.65164
403780;4182629;-14.0165;5.1066400000000005
403781;5942722;-10.5701;2.35707
403788;1284910;-6.890969999999999;0.552333
403792;4733884;-14.1427;4.32644
403793;4642849;-9.73983;2.21742
403794;5569333;-13.7824;3.88571
403798;4276759;-14.9346;5.94839
403803;4196702;-14.1711;4.9600599999999995
403815;2131055;-13.8224;5.3188699999999995
403816;1794998;-10.817;2.5144599999999997
403820;5126521;-13.8871;3.9793199999999995
403824;1632624;-14.4405;3.9087199999999998
403828;5372628;-7.88183;1.9807400000000002
403831;2356654;-10.6516;1.8516
403833;2750964;-9.3242;2.21426
403837;2255776;-16.7615;6.43764
403845;1639138;-10.7333;3.5878900000000002
403861;2177320;-13.5158;4.1917599999999995
403863;2854635;-15.4095;3.60419
403870;3554267;-13.4919;4.78196
403875;4082693;-14.9695;4.80625
403876;5049454;-16.2337;6.19121
403880;3648096;-15.1899;5.880730000000001
403884;2378376;-9.89058;1.8090000000000002
403885;5308843;-7.69678;0.0603008
403889;5783754;-10.9377;3.21726
403890;2788123;-11.1875;2.57165
403895;3957927;-10.2751;3.3673
403899;5278139;-13.9625;4.860119999999999
403902;1792421;-14.4846;4.32493
403904;1845377;-9.90063;3.6265
403905;3961595;-9.3764;2.39764
403908;4952031;-13.6525;5.0198599999999995
403909;1251401;-13.9417;4.48905
403910;2782803;-13.7582;4.7156199999999995
403912;4484531;-16.0844;3.77794
403918;2675579;-9.199860000000001;2.01627
403924;5213880;-14.1169;3.7812099999999997
403925;2342151;-10.6259;3.3316
403929;3921764;-16.5511;3.5032699999999997
403934;1296873;-15.0998;3.6754800000000003
403935;3282410;-10.933;2.4073599999999997
403939;3153779;-13.7564;4.91142
403942;1347448;-14.0139;4.3320099999999995
403950;4514141;-13.6499;4.50148
403951;2401398;-15.1181;4.4629
403953;3625746;-13.4797;4.24482
403955;2267873;-13.7784;4.60653
403956;2835125;-10.7977;3.15213
403965;1560483;-14.2478;5.29119
403966;1073021;-9.47592;2.89911
403968;1691376;-13.4171;4.90753
403975;4143356;-15.3337;5.98441
403979;5205265;-15.648;3.63005
403981;5953205;-10.8478;3.5270599999999996
403983;4474044;-9.2665;3.1309
403986;1995613;-14.8228;3.6495699999999998
403987;3059881;-14.0883;4.75275
403997;2899588;-9.87764;2.0693099999999998
403998;5129976;-9.238539999999999;2.84118
404001;4696149;-9.57157;3.7463300000000004
404003;3016969;-14.4671;6.095330000000001
404008;3996061;-8.68958;0.93661
404009;4700418;-15.164000000000001;4.39696
404011;1511436;-13.9027;5.09455
404019;4768816;-9.118910000000001;3.45497
404020;3744334;-15.3101;5.7596099999999995
404021;3202108;-13.7864;4.8692400000000005
404025;1600182;-9.9227;1.7743099999999998
404029;2609302;-13.7139;5.54841
404038;3120473;-13.6249;4.74565
404040;3403933;-14.3738;4.7712900000000005
404046;2450147;-9.916830000000001;2.06941
404049;1177341;-14.5927;4.53779
404058;5572362;-9.97353;2.62988
404061;4626159;-13.9209;4.61524
404064;4948374;-15.2866;4.41217
404065;3224100;-10.4332;2.35474
404068;4200716;-10.4824;3.32796
404072;1565690;-10.0864;3.69098
404078;3937030;-14.6594;4.0389
404080;1896161;-14.8025;5.38119
404082;5747575;-14.1653;4.11763
404083;4277675;-15.2868;4.31294
404092;4926699;-15.2151;5.08136
404093;3660291;-13.9462;4.20065
404100;3306547;-14.1523;4.36327
404101;2773862;-14.3172;5.4976
404105;5155692;-14.0392;3.9277800000000003
404107;4906266;-13.3374;4.52226
404116;4437344;-8.43472;3.03512
404131;2052004;-15.3815;5.1538699999999995
404132;1229598;-10.9808;2.3816
404136;4984654;-9.13723;2.02156
404142;2302141;-10.0914;2.56826
404143;4970788;-9.86374;2.97261
404150;5116376;-14.9246;3.77061
404155;4719283;-14.5754;3.94476
404159;1912882;-15.1735;4.8411800000000005
404162;3915040;-10.5497;3.4682
404164;5878799;-14.1593;4.67119
404171;3218198;-14.5534;4.790719999999999
404173;1784562;-8.911389999999999;2.01454
404178;3233995;-13.8975;4.93851
404180;1270611;-16.6225;5.77839
404182;1122898;-14.745999999999999;5.47415
404183;3154236;-13.6392;3.9489699999999996
404185;1651090;-14.2851;3.73074
404186;3243924;-8.85811;1.3786
404196;1775553;-9.657969999999999;3.3927300000000002
404203;4685950;-14.7439;3.8750699999999996
404218;2006334;-7.36715;3.5992800000000003
404219;1469619;-14.9873;4.3195
404220;3622592;-9.33465;2.71977
404223;5389762;-9.53348;2.2845
404227;3541092;-14.4274;4.25416
404228;1875313;-8.28087;3.5833199999999996
404233;4775861;-13.9637;5.98126
404237;1214735;-16.0754;4.51883
404239;5391665;-14.7907;4.52728
404241;1116927;-8.70698;2.83265
404243;4072245;-10.6522;2.5293099999999997
404247;1129674;-13.3793;4.76385
404248;5494859;-15.3533;6.61298
404251;2600308;-10.786;2.91348
404254;5361881;-10.317;1.7403099999999998
404257;5530782;-15.6906;3.65481
404261;3412574;-10.0005;3.4027300000000005
404262;1457514;-15.8238;3.95614
404267;4802683;-13.6462;4.344119999999999
404272;5353635;-9.58045;2.56635
404285;4628421;-14.0905;3.8314699999999995
404290;3664651;-10.681;2.88174
404291;5098051;-9.47538;3.13868
404292;5027291;-13.9151;4.8602099999999995
404296;5813278;-14.5546;5.39288
404299;3860686;-14.3545;5.16657
404304;5422122;-14.757;4.70263
404308;4465895;-10.9033;1.9579099999999998
404319;5415078;-13.390999999999998;4.25582
404320;4002727;-13.5744;4.95365
404321;5924438;-10.6664;2.64462
404325;2596313;-10.9663;2.13714
404326;5252062;-10.1472;3.11711
404327;4678707;-8.36466;1.64458
404330;5150258;-10.8027;1.79856
404338;5597727;-13.7045;3.8237699999999997
404340;2043502;-15.7327;3.57964
404348;5443627;-13.7185;3.9969300000000003
404352;3003937;-9.41429;1.9882
404355;5977693;-14.1686;3.82347
404358;1121280;-10.0772;3.5138199999999995
404360;5469545;-14.7664;4.79275
404364;4105624;-14.1062;5.28225
404373;3566758;-13.9365;4.38342
404375;2104711;-15.6745;4.03709
404376;4102977;-14.9867;4.07258
404377;4487554;-7.8022;3.9771
404380;1384499;-14.862;4.3680699999999995
404381;1738244;-10.6885;2.78345
404386;1544429;-14.4492;4.93224
404396;3666326;-14.4569;4.74258
404397;4104304;-13.7175;4.30919
404399;3338730;-15.4687;4.205369999999999
404401;4609719;-13.9187;5.60215
404414;5373062;-13.9897;3.9735699999999996
404415;1108655;-10.442;3.11111
404426;3405227;-14.1102;4.24275
404436;3628406;-15.957;4.70132
404440;5243734;-10.8442;2.43058
404449;4978431;-14.9909;4.79484
404456;3812943;-15.1245;5.772959999999999
404460;3236039;-11.0593;2.436
404461;5742893;-14.4391;4.32833
404469;2607091;-13.5808;4.48896
404471;5534114;-16.3091;5.14268
404474;1653725;-10.4741;3.21465
404476;1557837;-15.2148;3.77406
404491;5621471;-10.8323;2.28293
404497;5920281;-10.8411;2.4492700000000003
404498;5895654;-9.230369999999999;2.86958
404502;4192926;-9.16257;2.8165400000000003
404503;5462222;-10.508;2.30799
404515;3223776;-14.4721;3.77
404517;2863524;-15.4692;4.00973
404518;3783679;-14.9225;5.61606
404524;2209833;-13.9585;4.69757
404525;2704107;-10.4649;3.02965
404531;2683277;-9.01061;-0.663663
404533;4687847;-10.0401;3.5972699999999995
404537;5305909;-15.5876;5.63259
404539;1808957;-15.2767;5.67246
404542;3058251;-14.6687;4.5846
404544;4228454;-11.1317;3.04753
404547;2402685;-14.3038;4.42373
404548;5002386;-10.13;3.12892
404553;5114978;-9.0814;3.67631
404563;4552947;-8.37172;-0.179593
404571;1828884;-13.3768;4.87725
404574;3338454;-8.0675;1.8101
404575;1210708;-9.95556;2.4045900000000002
404576;3438763;-10.5596;2.6628
404577;3814105;-14.8742;3.7623699999999998
404582;4671178;-11.0501;2.53003
404585;2837539;-16.6758;4.5743599999999995
404588;4042961;-10.5253;1.2424899999999999
404600;2756356;-13.6751;4.09121
404604;1675035;-13.5898;3.97378
404605;3564763;-10.4485;3.61931
404606;1769921;-10.001;1.02102
404615;5188306;-9.83184;3.4235800000000003
404617;2893162;-14.5815;5.49193
404619;3663108;-14.5062;4.93104
404623;5062947;-14.7032;3.63798
404624;3321557;-15.0646;5.8524400000000005
404628;3108908;-14.2679;4.37533
404629;4120200;-10.7525;2.08183
404640;3341944;-10.2471;3.7144
404642;3458720;-10.0457;3.20052
404643;1927805;-7.399780000000001;2.56637
404646;2902633;-10.383;3.42133
404649;3565046;-14.47;4.36963
404650;1656073;-10.3377;3.5773900000000003
404651;1832145;-9.2708;3.2812900000000003
404656;3538859;-14.4579;4.37279
404660;5845247;-11.1899;2.80563
404661;2274071;-8.79729;0.8734430000000001
404662;1923319;-10.5993;2.45067
404668;2880701;-14.2983;4.37426
404673;2972316;-13.9363;5.12749
404684;3709060;-14.7658;4.39818
404686;4717957;-10.4158;1.8005900000000001
404688;4646524;-10.4561;2.36857
404689;4095601;-14.9193;4.26096
404694;5022356;-10.3469;2.72155
404696;2566453;-13.4444;4.42086
404700;1767918;-15.9188;4.03755
404702;3928408;-14.2386;3.9582
404704;4140785;-10.0525;2.05697
404705;4970204;-10.6945;2.06641
404709;5791701;-14.1637;5.65961
404710;4020434;-10.9052;2.3700799999999997
404717;1854586;-10.2607;3.27414
404722;6002108;-10.982999999999999;2.82911
404725;2277953;-8.98536;3.87106
404731;4913024;-16.2886;4.90773
404732;5058032;-10.5774;2.21529
404733;5546040;-15.4454;5.42261
404734;4508046;-13.3733;4.70862
404736;4593611;-15.013;4.49374
404737;4174374;-15.9516;5.96241
404747;4016221;-9.99403;3.12448
404748;3714847;-15.6041;3.6820199999999996
404750;1422713;-14.7974;4.94869
404757;4368485;-13.4099;4.82925
404758;5143634;-9.22938;0.238019
404759;4484658;-10.9138;3.28108
404763;3560499;-8.94459;-0.379958
404773;2741523;-13.7945;4.33914
404774;1153187;-8.65448;2.5754200000000003
404791;5897155;-10.5576;3.37204
404795;1044220;-10.4756;1.06195
404796;3880899;-8.33635;3.6629699999999996
404797;4125221;-13.8514;4.29539
404803;3672330;-14.5453;6.11241
404804;5494085;-13.6044;5.3402400000000005
404808;5515932;-14.4512;4.89665
404817;1877153;-13.5777;4.50698
404818;5209807;-14.5865;4.25689
404819;1709858;-14.1809;5.21357
404822;3074813;-9.51479;1.0522799999999999
404824;3939673;-14.4225;3.9683
404833;1055668;-15.5421;6.26674
404836;2576023;-13.6241;4.8211699999999995
404838;1840865;-13.8133;4.150580000000001
404840;5204020;-14.4778;5.59521
404853;3894704;-13.8748;4.94494
404854;1023640;-14.7285;5.17704
404861;2920156;-10.1019;2.28577
404862;3474194;-10.259;3.3551599999999997
404863;5672380;-14.9683;4.46023
404864;2699066;-6.855230000000001;3.7450099999999997
404867;1838671;-14.3106;5.40736
404868;4218867;-13.8272;4.426830000000001
404870;3190351;-14.0758;4.22543
404875;2550300;-14.5794;5.5621599999999995
404876;4102675;-14.0096;5.28796
404886;4689338;-10.09;1.40973
404888;1549082;-11.107999999999999;2.85091
404891;4508992;-10.3225;3.5572699999999995
404892;3801705;-14.519;4.95528
404896;5145014;-13.4739;4.0814900000000005
404899;1452569;-10.3873;2.4643599999999997
404902;2674699;-10.0246;2.2404
404911;2523318;-10.7366;3.01788
404913;5511115;-10.6571;3.60354
404914;2926269;-10.6241;1.7605400000000002
404919;4808781;-10.6243;2.1827799999999997
404922;2131867;-15.081;3.94846
404926;5125642;-10.7529;2.89715
404930;5728124;-17.0618;5.43316
404931;4958403;-8.5716;3.9552400000000003
404932;5543263;-10.3464;3.36801
404936;5185937;-14.0165;4.599
404949;3689070;-15.3132;3.54134
404963;5090129;-9.13575;2.34333
404966;4077888;-14.1366;4.18455
404982;1300692;-13.7146;4.6413199999999994
404983;2911305;-13.9353;4.38949
404984;5864391;-15.8029;4.28488
404987;5836690;-8.86457;2.42875
404999;5019476;-13.6891;4.09624
405000;3249491;-14.3301;4.41442
405004;2745189;-13.9661;5.859030000000001
405007;1760112;-10.3802;1.9881400000000002
405011;1188805;-10.8541;3.5435199999999996
405017;2975995;-13.3157;4.42368
405020;4968542;-14.5265;5.3952599999999995
405024;4931590;-14.0776;4.819319999999999
405025;2061876;-14.3629;4.5788199999999994
405034;2888367;-8.91733;3.56681
405035;5175693;-13.5955;4.6775199999999995
405041;3904310;-15.1236;4.73611
405042;1405686;-13.9458;5.48526
405043;3228286;-10.1509;2.70759
405051;1319806;-15.6655;4.58978
405054;3221194;-14.5369;4.3121
405059;2752942;-13.9337;4.1579
405065;5519648;-10.4711;1.7318200000000001
405066;3199248;-11.1475;2.50941
405074;2734225;-14.5862;5.03753
405075;1146918;-14.300999999999998;5.23474
405076;5255575;-8.677710000000001;3.12542
405084;2537810;-11.2384;2.77885
405086;1929673;-14.4596;5.25405
405087;5270765;-14.4567;3.75034
405089;3527496;-14.9007;4.59962
405090;1482550;-10.2722;2.68522
405096;5674096;-15.2081;4.737830000000001
405106;4780442;-14.7567;6.81457
405107;4774828;-13.978;3.8701
405108;4233506;-15.6117;4.78635
405109;5591476;-10.6934;2.62047
405113;5288502;-16.2419;4.88852
405116;4839076;-9.96889;1.94782
405125;1960543;-14.7452;6.0251
405128;5045570;-10.9997;2.3773
405132;2118652;-10.8492;2.96908
405135;1411738;-10.9034;2.24093
405136;2312703;-10.1804;2.40718
405138;1597547;-14.946;5.59318
405143;4159475;-14.8984;3.77515
405145;4693215;-10.6076;2.35521
405146;4520269;-9.31368;2.31173
405151;4918454;-13.5463;4.334219999999999
405153;3347231;-9.61249;2.6244
405154;2878356;-13.8119;5.38202
405170;3562496;-14.9145;5.69557
405194;2623023;-10.652000000000001;2.84448
405195;4644233;-14.4846;6.02261
405202;3695872;-13.7773;5.70575
405204;1559843;-9.54565;3.92079
405208;3704816;-9.40585;3.2800800000000003
405209;3087428;-10.3006;2.91566
405211;4583464;-14.1904;4.0844
405215;4551426;-13.4627;4.5749
405227;1735330;-10.1829;2.4392099999999997
405228;3608936;-10.181000000000001;0.9288870000000001
405232;1716859;-14.0612;4.32343
405238;1258902;-8.37469;-0.503689
405242;2963819;-8.42496;2.74316
405252;4939604;-13.5701;4.30465
405257;1570994;-13.9085;4.71588
405259;3819113;-9.47258;3.87761
405261;6018701;-15.0264;4.72425
405262;5259211;-13.8419;5.24884
405264;3174945;-15.8209;5.4721400000000004
405266;2388190;-14.0551;4.74833
405267;2819469;-10.8602;3.28831
405268;1162457;-13.9257;4.40573
405277;3950471;-11.2092;2.69955
405284;5486101;-15.0963;5.6208800000000005
405288;5990457;-11.088;3.03851
405290;3844171;-15.1633;5.0743
405297;1939723;-14.5757;4.26649
405302;3732394;-10.8663;3.12215
405305;4394172;-10.0099;2.11401
405309;2707441;-13.6864;4.906619999999999
405311;5353738;-13.6985;4.1605099999999995
405313;2274662;-13.6098;4.0166
405316;4427497;-14.2105;4.42368
405323;3326018;-14.6865;5.38489
405325;4220420;-15.6299;6.21434
405332;3412012;-9.87342;2.96487
405334;1293661;-14.2593;4.588509999999999
405340;5944362;-16.6767;4.88769
405353;1641872;-15.4433;7.2480199999999995
405355;3196467;-10.9474;3.05214
405356;4034281;-13.6074;4.12519
405364;5895405;-16.1978;3.9603599999999997
405365;4754092;-10.2251;1.4224
405367;4736484;-15.172;4.2541199999999995
405370;2370129;-9.37599;3.4152199999999997
405377;3819989;-9.13012;3.8932
405378;2348539;-14.2148;4.00974
405379;2943547;-13.7926;4.19567
405383;1396204;-15.4086;6.542999999999999
405389;5594035;-14.9176;4.42528
405390;4151716;-14.0908;5.7752099999999995
405393;5919487;-14.4704;3.95756
405394;3114880;-13.5503;4.60915
405402;2108776;-8.23147;2.26189
405406;1628462;-14.716;7.02902
405415;1060036;-13.6554;4.83171
405417;3545104;-8.57142;1.6644299999999999
405422;4980380;-14.3799;5.15216
405423;2865291;-16.1526;4.18957
405427;1618282;-13.5891;4.173369999999999
405429;2957055;-14.3103;5.37361
405433;1019028;-15.9249;5.59628
405447;5335025;-14.7688;4.5393
405449;2113692;-14.0309;5.45949
405461;6007909;-10.8272;2.3612
405468;5127073;-13.9279;3.9649
405469;2286037;-15.5472;4.11675
405473;4980659;-9.76805;3.00667
405478;5317654;-14.5089;4.86563
405479;3939231;-15.0482;5.0033
405481;3629558;-9.7859;1.11922
405482;4008047;-10.7088;1.9465400000000002
