;id;r1;r2;r3;clusters
93210;389456;3268570;-8.9131;1.39347;0
93211;389465;5956091;-15.4563;4.3514800000000005;1
93212;389470;3024568;-14.062;4.35235;1
93213;389472;3352529;-10.6502;1.60853;0
93214;389474;2151012;-14.8294;5.21965;1
93215;389475;2873530;-15.558;3.99833;1
93216;389476;2001357;-10.0561;3.02742;0
93217;389492;3687301;-13.542;4.69169;1
93218;389497;4759306;-10.0729;0.712535;0
93219;389499;2618548;-15.0863;4.13286;1
93220;389500;3013846;-13.7903;4.24685;1
93221;389503;1885952;-10.8576;2.36504;0
93222;389506;3652528;-10.5391;1.97324;0
93223;389507;5259484;-10.6022;2.09135;0
93224;389511;5676401;-9.68952;3.01704;0
93225;389513;4691884;-10.3376;3.46846;0
93226;389516;4636433;-14.3249;3.77316;1
93227;389518;3738395;-11.0942;2.62136;0
93228;389523;3959861;-10.0474;2.09422;0
93229;389528;5385267;-10.9649;2.55052;0
93230;389530;1867896;-10.5708;3.13325;0
93231;389546;1030640;-13.9734;3.969230000000001;1
93232;389553;2585999;-14.2195;4.206919999999998;1
93233;389558;1397693;-15.6792;4.16375;1
93234;389563;4412136;-14.7469;4.36998;1
93235;389564;2007953;-17.2121;5.86064;1
93236;389566;1055714;-14.244000000000002;5.45971;1
93237;389568;2727369;-15.495;5.12512;1
93238;389578;1333582;-13.7312;5.09842;1
93239;389581;3242734;-10.9608;2.82536;0
93240;389586;1855994;-14.6597;3.94009;1
93241;389588;3744469;-10.0612;3.1913400000000003;0
93242;389589;1921039;-10.9525;2.99267;0
93243;389598;2377168;-7.73533;2.53345;0
93244;389601;1010872;-9.8778;3.1884;0
93245;389607;4336271;-13.7912;4.51598;1
93246;389609;1763143;-14.3643;3.88638;1
93247;389612;4162734;-13.6696;4.89224;1
93248;389614;2200866;-8.7004;3.56258;0
93249;389618;2875101;-8.99199;-0.7782220000000001;0
93250;389623;4155269;-10.5305;2.42057;0
93251;389625;1772744;-10.7319;2.55983;0
93252;389631;1512321;-7.6692300000000015;3.00746;0
93253;389632;2710245;-14.6134;4.1239300000000005;1
93254;389633;1502504;-13.6211;4.3918;1
93255;389636;5181981;-14.4279;5.03198;1
93256;389637;1944135;-14.6994;4.89276;1
93257;389640;3740742;-13.9928;3.76675;1
93258;389644;5628757;-13.7155;4.97392;1
93259;389645;2128367;-9.49711;3.07743;0
93260;389650;4698009;-9.84653;1.47068;0
93261;389652;3550487;-13.7444;5.04121;1
93262;389661;1186612;-13.5259;4.90015;1
93263;389671;4271359;-10.8485;2.85923;0
93264;389676;3570520;-10.2957;2.84985;0
93265;389677;3173200;-8.22203;1.43502;0
93266;389680;5237888;-10.1708;1.12904;0
93267;389682;1994635;-10.0958;2.27477;0
93268;389686;2469648;-11.0583;2.43981;0
93269;389693;3753293;-13.4813;4.38964;1
93270;389695;4948397;-10.4062;3.13723;0
93271;389696;4988357;-8.21514;1.03095;0
93272;389697;2328176;-11.0897;2.88783;0
93273;389704;5498528;-14.4159;5.30894;1
93274;389705;2777499;-14.2733;3.82922;1
93275;389708;5165952;-13.3327;4.77962;1
93276;389715;2643598;-14.6294;4.22352;1
93277;389716;1628628;-13.7937;5.15267;1
93278;389718;2141969;-13.5931;3.841930000000001;1
93279;389720;3895381;-13.6809;4.01266;1
93280;389728;1594190;-10.1031;2.3566;0
93281;389730;2293200;-13.6411;4.81455;1
93282;389741;2300900;-10.4381;2.8787;0
93283;389748;5074604;-15.6816;4.9553699999999985;1
93284;389750;3502588;-14.1118;4.90971;1
93285;389755;2173813;-10.9067;3.53432;0
93286;389756;3806188;-15.5094;6.40278;1
93287;389757;3802758;-14.5006;4.05577;1
93288;389766;4472162;-14.4932;3.98329;1
93289;389781;5951438;-13.380999999999998;4.451230000000002;1
93290;389783;5413650;-10.9375;2.90095;0
93291;389785;5150878;-10.231;3.59062;0
93292;389790;4791886;-13.3465;4.70578;1
93293;389795;1929574;-14.8987;5.46438;1
93294;389800;3446214;-10.252;2.9918;0
93295;389804;3938957;-10.5405;2.80094;0
93296;389810;1119983;-13.5949;4.92323;1
93297;389817;5066601;-13.6517;4.676830000000002;1
93298;389818;1434822;-9.68995;2.50631;0
93299;389821;3847016;-13.6606;5.42969;1
93300;389823;2280201;-15.0623;6.45289;1
93301;389830;3057789;-13.6754;4.9389400000000006;1
93302;389848;3776149;-13.7286;4.25321;1
93303;389852;3639023;-9.65322;2.74435;0
93304;389853;3775384;-10.723;2.9170700000000003;0
93305;389859;1855238;-14.4704;6.19808;1
93306;389864;1760439;-9.52953;2.19296;0
93307;389866;1736382;-10.818;2.33925;0
93308;389876;1118159;-9.58088;1.98204;0
93309;389881;2552437;-13.5776;4.38384;1
93310;389887;4786652;-14.5132;5.06682;1
93311;389889;2883177;-10.759;3.3187;0
93312;389895;4546825;-14.4312;5.51029;1
93313;389896;2161633;-10.2926;3.5891900000000003;0
93314;389902;3931043;-7.3923;2.23432;0
93315;389906;2782588;-13.7458;4.2976800000000015;1
93316;389908;2472143;-10.1592;2.2214400000000003;0
93317;389909;1236458;-14.9946;5.11342;1
93318;389911;1435876;-10.6804;3.45835;0
93319;389913;3703308;-14.2889;4.23418;1
93320;389914;5277082;-16.8459;4.1605300000000005;1
93321;389917;3556899;-14.7749;5.2461400000000005;1
93322;389918;3367191;-9.28082;2.4121900000000003;0
93323;389919;3493500;-10.5379;2.0405900000000003;0
93324;389920;1590477;-15.3125;5.81153;1
93325;389924;3927913;-10.0219;3.3067;0
93326;389927;1526152;-10.7599;3.19507;0
93327;389932;2444004;-14.6447;4.1748400000000006;1
93328;389936;1146464;-10.6156;2.01999;0
93329;389939;6019077;-17.489;3.60842;1
93330;389942;3894665;-10.4519;2.78625;0
93331;389946;3337404;-15.7832;3.73224;1
93332;389948;1216758;-15.8083;4.73765;1
93333;389949;1428950;-14.0639;4.03483;1
93334;389953;1028713;-14.6821;3.97617;1
93335;389956;4036200;-15.0741;4.55588;1
93336;389959;2390874;-8.93736;-0.5030819999999999;0
93337;389960;3254371;-11.0712;3.18019;0
93338;389961;2688182;-10.3381;3.44286;0
93339;389963;3132008;-14.6665;3.83885;1
93340;389966;3796970;-13.991;4.2740300000000016;1
93341;389975;4187644;-14.9714;4.00092;1
93342;389976;5408072;-14.4214;6.60128;1
93343;389977;5599993;-10.4273;1.68343;0
93344;389980;1613320;-8.48442;-0.367485;0
93345;389981;5030302;-9.47913;2.99785;0
93346;389982;4787264;-14.2902;4.51964;1
93347;389983;5474967;-13.6965;4.39565;1
93348;389984;4269107;-15.8314;5.29219;1
93349;389988;1593496;-14.7998;4.51741;1
93350;389990;4627037;-10.3611;1.51546;0
93351;389991;3568026;-14.3439;4.90831;1
93352;389992;4116734;-11.0324;2.65314;0
93353;390000;5762504;-14.0719;5.877269999999998;1
93354;390004;4363704;-10.1998;3.11228;0
93355;390006;2325840;-6.8242699999999985;4.17807;0
93356;390008;5796870;-14.1633;4.27669;1
93357;390011;4374716;-15.323;5.82728;1
93358;390016;4932498;-16.2278;4.6585800000000015;1
93359;390017;3776824;-10.6208;2.16557;0
93360;390019;4450559;-16.4267;3.84041;1
93361;390037;4548089;-13.3635;4.86493;1
93362;390038;3956884;-13.8236;5.55149;1
93363;390050;3311100;-13.8199;4.66676;1
93364;390051;5814393;-10.9892;3.45232;0
93365;390059;3115701;-9.03076;1.62228;0
93366;390072;3133272;-14.1502;4.25675;1
93367;390074;3836786;-9.91984;1.37466;0
93368;390078;2602174;-9.79318;2.7056400000000003;0
93369;390080;5134543;-10.565;3.03576;0
93370;390088;3082357;-8.776489999999999;-0.0380828;0
93371;390090;2601505;-13.3167;4.592230000000002;1
93372;390091;3676722;-10.8506;3.35922;0
93373;390093;1245523;-14.8313;4.50813;1
93374;390095;1061826;-10.679;2.86095;0
93375;390101;1123256;-14.1284;3.89246;1
93376;390105;5718210;-14.4553;4.2676;1
93377;390107;4036371;-8.16098;2.25286;0
93378;390113;5549017;-14.3028;4.23367;1
93379;390116;2674601;-10.4239;2.66113;0
93380;390119;1021729;-10.5878;1.7667700000000002;0
93381;390120;1475761;-10.8157;2.64517;0
93382;390122;3871299;-9.82786;3.63947;0
93383;390125;2948591;-11.1115;2.65364;0
93384;390136;5347667;-15.7504;4.46154;1
93385;390138;2381329;-8.843919999999997;3.61438;0
93386;390152;1073271;-13.8815;3.860430000000001;1
93387;390157;2254813;-10.9866;3.197;0
93388;390158;1278313;-14.2234;4.44661;1
93389;390160;3418820;-14.2063;4.589;1
93390;390165;4046077;-13.5266;5.19871;1
93391;390174;5471874;-14.0271;4.73648;1
93392;390180;5161151;-14.8034;5.9322599999999985;1
93393;390187;1932186;-10.9419;2.58039;0
93394;390188;3503029;-10.9255;2.68234;0
93395;390190;5984391;-14.4912;3.8277;1
93396;390191;3402716;-14.689;5.11918;1
93397;390204;2003201;-9.5761;3.73055;0
93398;390206;5099828;-13.9306;4.86039;1
93399;390207;1603368;-10.4705;3.20121;0
93400;390211;3151187;-13.98;4.40434;1
93401;390220;4611819;-9.21299;0.729859;0
93402;390222;3362046;-10.9271;3.24722;0
93403;390223;1187646;-10.0929;1.60329;0
93404;390225;4075069;-9.57262;2.58062;0
93405;390234;3670016;-10.985;3.34376;0
93406;390237;3096683;-8.68721;3.9449;0
93407;390242;1563840;-9.7211;2.76437;0
93408;390244;3110148;-14.2738;5.60975;1
93409;390247;1121044;-15.2883;3.70817;1
93410;390261;4295956;-9.26566;2.80666;0
93411;390265;5192433;-15.167;3.86765;1
93412;390269;5557083;-14.5552;5.90463;1
93413;390273;5554425;-11.0732;2.82755;0
93414;390278;3079747;-14.6621;4.45837;1
93415;390281;4807110;-13.3134;4.8343;1
93416;390284;4799338;-14.5721;4.20531;1
93417;390285;3135587;-15.1306;4.68665;1
93418;390288;3763577;-10.3437;1.1116700000000002;0
93419;390299;2909210;-10.2927;2.05177;0
93420;390300;2584682;-13.6288;4.48156;1
93421;390301;2337746;-9.76262;3.12437;0
93422;390304;4188532;-15.4951;5.08831;1
93423;390309;2548211;-13.3777;4.86595;1
93424;390315;5603640;-10.1533;3.09724;0
93425;390316;2128614;-15.5424;4.2097;1
93426;390318;3385079;-13.9283;4.1832;1
93427;390319;3912576;-14.6582;3.69851;1
93428;390322;3017742;-9.28395;3.21513;0
93429;390324;3837745;-10.4982;2.78908;0
93430;390329;1233530;-13.6848;4.71244;1
93431;390344;1793768;-15.8254;5.1543800000000015;1
93432;390350;4508734;-8.8158;1.78883;0
93433;390352;5821380;-10.8457;2.92253;0
93434;390356;1757735;-10.1139;2.84916;0
93435;390360;1707275;-15.7728;4.80857;1
93436;390365;5004379;-14.2869;5.56626;1
93437;390366;2739866;-10.8039;2.75365;0
93438;390370;2265760;-9.69979;2.00688;0
93439;390374;1812566;-16.0378;5.618519999999998;1
93440;390375;4504201;-14.8667;4.3556599999999985;1
93441;390379;2507424;-14.1216;5.32314;1
93442;390385;5091118;-14.3189;4.24769;1
93443;390387;2045989;-9.03368;0.624504;0
93444;390391;2421696;-14.7344;6.38554;1
93445;390392;3050675;-9.95586;3.49621;0
93446;390395;5362454;-10.1845;2.01465;0
93447;390398;1111952;-15.0842;4.79147;1
93448;390399;5826287;-14.2131;5.94244;1
93449;390402;2181170;-15.4122;4.3946;1
93450;390403;5505963;-15.0311;4.01359;1
93451;390410;4814778;-10.2941;2.73515;0
93452;390419;5974841;-16.0781;5.88457;1
93453;390423;2695226;-14.683;3.64956;1
93454;390427;1259113;-14.2019;4.04588;1
93455;390435;4395641;-7.26865;3.49431;0
93456;390439;1287385;-14.0349;4.99635;1
93457;390443;5488952;-13.5577;4.52765;1
93458;390445;5838108;-14.7295;5.75565;1
93459;390447;1810399;-14.0669;5.54956;1
93460;390451;1761941;-8.61915;4.0663;0
93461;390454;5441399;-10.4666;1.55794;0
93462;390455;1284454;-10.487;2.7687;0
93463;390456;3604865;-9.78183;2.94416;0
93464;390463;4741350;-9.71674;1.16151;0
93465;390464;5448076;-10.1275;0.310164;0
93466;390473;1542131;-10.179;0.980379;0
93467;390477;4288718;-13.8975;3.98482;1
93468;390483;5388495;-10.6718;2.38877;0
93469;390490;5799097;-15.4273;4.42849;1
93470;390492;3614664;-10.3446;0.838083;0
93471;390495;5852969;-16.2575;4.36991;1
93472;390513;4704605;-13.5364;4.14901;1
93473;390516;1575174;-13.6646;4.1333199999999986;1
93474;390526;5982381;-11.1702;2.5945400000000003;0
93475;390530;5873685;-14.618;4.5765;1
93476;390532;4785267;-10.6384;2.75502;0
93477;390535;4245076;-10.8318;3.5852800000000005;0
93478;390536;2251183;-13.6615;4.77093;1
93479;390543;1754519;-14.1974;5.68035;1
93480;390548;5542229;-10.4145;3.5273;0
93481;390554;4344278;-9.78052;1.78833;0
93482;390558;3465029;-14.9942;4.92213;1
93483;390567;4605452;-14.62;4.28546;1
93484;390568;3705686;-9.39111;0.95582;0
93485;390569;5557314;-9.62321;1.22322;0
93486;390573;1716040;-10.9469;2.09948;0
93487;390575;1574088;-15.3024;3.94214;1
93488;390578;1056342;-14.0228;5.24139;1
93489;390579;5663037;-15.5377;4.27752;1
93490;390587;2544986;-13.6589;4.90595;1
93491;390594;2407965;-9.41205;2.71092;0
93492;390598;2680400;-14.2259;5.52229;1
93493;390603;1351583;-15.3625;8.35356;1
93494;390605;4340483;-15.3766;6.40594;1
93495;390614;2836665;-14.5795;3.86413;1
93496;390617;3053559;-11.0177;2.6838900000000003;0
93497;390618;1295684;-14.8077;5.94572;1
93498;390621;2209820;-10.6984;1.70826;0
93499;390622;1929107;-13.6006;3.85056;1
93500;390631;3751998;-9.90326;1.4491;0
93501;390637;5164961;-14.7438;6.17341;1
93502;390640;1598757;-13.4332;4.3171;1
93503;390641;5834340;-14.1392;5.9353099999999985;1
93504;390647;2528919;-16.3339;4.68705;1
93505;390649;4514914;-15.545;4.50496;1
93506;390650;4958796;-9.2296;3.16183;0
93507;390652;4579776;-13.5764;5.24233;1
93508;390658;2043832;-14.6809;4.3221;1
93509;390663;2507380;-10.7509;2.80899;0
93510;390667;1668679;-14.9047;6.80783;1
93511;390670;3509270;-10.501;1.5540200000000002;0
93512;390673;2813567;-15.0783;5.30926;1
93513;390681;2856364;-14.2587;4.37276;1
93514;390684;5790036;-13.9542;5.54437;1
93515;390686;1533386;-13.7825;4.04619;1
93516;390689;4383899;-16.1322;4.51485;1
93517;390694;3020005;-13.45;4.83205;1
93518;390695;5567045;-14.1474;4.8095;1
93519;390696;1901121;-15.0764;3.70875;1
93520;390705;5994326;-14.7216;4.19987;1
93521;390707;5215070;-11.013;3.23907;0
93522;390710;4861806;-9.93075;3.56032;0
93523;390727;4374637;-7.981219999999999;0.564341;0
93524;390730;3175743;-14.1876;5.14388;1
93525;390731;3649819;-10.1022;1.59873;0
93526;390737;3039422;-13.6044;5.24586;1
93527;390742;5024612;-13.8993;5.18918;1
93528;390745;4745461;-13.8534;4.3013900000000005;1
93529;390762;2178641;-9.75498;3.75826;0
93530;390764;1342949;-13.8336;5.15126;1
93531;390768;4020452;-15.7302;3.639580000000001;1
93532;390772;5014388;-13.357;4.75891;1
93533;390774;3751603;-14.5351;3.76467;1
93534;390782;1525829;-14.4843;6.18588;1
93535;390783;5878595;-14.6038;5.28261;1
93536;390784;3481685;-14.5933;5.90122;1
93537;390786;5241703;-13.9375;4.7209;1
93538;390787;3927509;-15.6839;3.53438;1
93539;390793;5832939;-15.3424;4.8276900000000005;1
93540;390795;1543990;-14.0665;5.80233;1
93541;390796;4437804;-15.5696;4.32341;1
93542;390797;4142185;-9.17201;3.33164;0
93543;390803;1791901;-14.8146;5.60532;1
93544;390809;4619488;-13.744000000000002;4.20005;1
93545;390814;5163398;-15.5667;3.4859;1
93546;390815;1423094;-16.1227;5.87598;1
93547;390819;1048336;-14.9302;5.12527;1
93548;390822;4993023;-9.1729;3.87241;0
93549;390825;2638596;-9.94857;3.33502;0
93550;390829;3242858;-14.2665;5.79079;1
93551;390833;3441809;-15.2371;6.62154;1
93552;390836;4611320;-9.88475;0.672371;0
93553;390840;2486275;-10.8529;2.62735;0
93554;390842;3840148;-10.3034;3.3729;0
93555;390850;3596682;-13.8613;5.59154;1
93556;390856;1491111;-9.73513;2.58039;0
93557;390858;5424338;-13.5545;4.44639;1
93558;390865;5022895;-14.6517;4.12255;1
93559;390866;2397314;-13.6514;4.40245;1
93560;390867;4635549;-9.9219;3.50797;0
93561;390869;2937160;-10.313;3.5841199999999995;0
93562;390871;3888230;-9.99548;2.9646;0
93563;390874;3620259;-10.2598;2.43631;0
93564;390876;2612223;-10.4725;3.53208;0
93565;390878;1320858;-13.8072;4.49986;1
93566;390880;4968525;-15.9343;5.4328699999999985;1
93567;390881;5227237;-14.0856;4.7413300000000005;1
93568;390888;5466763;-15.5372;4.19159;1
93569;390891;5503258;-9.54114;3.04252;0
93570;390893;3789969;-14.2258;5.4968;1
93571;390896;4440746;-10.2315;3.69526;0
93572;390906;4437637;-14.3577;4.68279;1
93573;390910;4665823;-11.2495;2.72618;0
93574;390913;4176665;-14.4878;3.84839;1
93575;390919;3132818;-14.9487;4.9911;1
93576;390928;4941258;-10.7283;2.37401;0
93577;390935;5389380;-13.6554;4.3728;1
93578;390937;5351198;-10.3736;3.0293400000000004;0
93579;390947;2910056;-14.6696;3.86175;1
93580;390956;5106070;-9.80336;3.71093;0
93581;390962;1764146;-10.7796;1.99861;0
93582;390965;4895262;-8.798869999999997;3.36707;0
93583;390966;4376145;-7.4216;4.02245;0
93584;390970;3850456;-9.98668;0.257375;0
93585;390973;4015969;-8.63975;0.6472220000000001;0
93586;390974;4234241;-10.2373;1.06513;0
93587;390981;5196283;-13.5557;4.69075;1
93588;390989;5947716;-9.02743;1.938;0
93589;390993;1807898;-16.0377;5.66161;1
93590;390998;2373973;-9.28696;1.39802;0
93591;390999;2894288;-14.986;4.49016;1
93592;391000;5684907;-13.9934;5.36091;1
93593;391006;4214196;-15.2657;4.23308;1
93594;391008;1364710;-13.6932;4.3329900000000015;1
93595;391012;5248476;-10.8906;1.96003;0
93596;391013;2608946;-9.13358;2.75052;0
93597;391014;4640505;-14.0892;5.2166;1
93598;391026;3273196;-14.6838;4.7819400000000005;1
93599;391029;4704125;-13.6162;3.91185;1
93600;391033;2535500;-9.49288;3.54514;0
93601;391034;1371711;-13.778;4.73646;1
93602;391035;5518978;-8.636460000000001;3.43819;0
93603;391045;2564988;-9.50357;2.93095;0
93604;391046;3861614;-9.06;1.95021;0
93605;391049;3744960;-13.2729;4.55293;1
93606;391061;4631183;-13.6865;4.71827;1
93607;391068;5901785;-10.255999999999998;1.93628;0
93608;391072;1841934;-8.667119999999999;2.50862;0
93609;391074;3982506;-10.3911;2.07917;0
93610;391075;5586551;-14.4927;4.06423;1
93611;391081;1364115;-13.6654;4.676819999999998;1
93612;391082;5722698;-14.1427;4.89636;1
93613;391088;2409470;-14.4651;4.89479;1
93614;391098;1864611;-14.9723;4.75661;1
93615;391102;2331150;-13.572;3.98396;1
93616;391108;4791095;-10.5824;2.19625;0
93617;391129;5767021;-15.7574;5.47764;1
93618;391133;1276454;-10.8397;2.75814;0
93619;391137;5534211;-9.26129;2.06407;0
93620;391140;1298605;-14.3536;4.20201;1
93621;391144;3490345;-14.1188;5.13058;1
93622;391146;1341698;-9.63691;-0.00472445;0
93623;391166;3676010;-14.3792;5.04092;1
93624;391169;1839430;-14.7962;4.66946;1
93625;391174;2759090;-14.3469;4.40486;1
93626;391176;4810631;-14.101;6.0749900000000014;1
93627;391180;5703888;-11.0361;2.80918;0
93628;391183;3237742;-15.6863;3.88841;1
93629;391192;1689647;-14.4858;6.730410000000001;1
93630;391195;1829905;-8.87312;4.09012;0
93631;391198;4436681;-9.3948;3.7225;0
93632;391199;3048784;-14.836;3.92593;1
93633;391214;4971264;-13.5647;4.06495;1
93634;391231;1494562;-15.7582;6.5576300000000005;1
93635;391232;3525843;-14.5491;4.26822;1
93636;391235;3025842;-13.8737;5.62907;1
93637;391237;3978329;-9.94615;0.579217;0
93638;391240;5543515;-13.5806;4.91514;1
93639;391249;2523656;-13.7573;5.245419999999998;1
93640;391251;5133082;-11.0348;2.24217;0
93641;391259;3135737;-9.58248;3.3159;0
93642;391277;1562683;-10.76;2.45309;0
93643;391289;5992020;-15.793;6.96173;1
93644;391291;1766292;-14.9988;5.60921;1
93645;391292;4927065;-10.4131;3.09476;0
93646;391293;4454221;-10.9668;2.91069;0
93647;391296;1001459;-10.6324;3.51703;0
93648;391301;4126917;-14.9426;4.86466;1
93649;391312;2403330;-13.7711;4.26129;1
93650;391314;5409886;-14.3294;6.67408;1
93651;391316;3453809;-10.3193;2.86458;0
93652;391318;5883167;-15.5928;4.31869;1
93653;391324;2333933;-10.1035;2.4521;0
93654;391330;1716018;-13.8228;4.47125;1
93655;391336;5606661;-13.8836;4.10746;1
93656;391338;3176637;-13.5746;4.19188;1
93657;391343;2074081;-10.4879;2.10785;0
93658;391344;4024746;-13.6096;5.27833;1
93659;391346;1474889;-10.1337;1.33967;0
93660;391347;4845693;-14.6117;5.27498;1
93661;391354;4762082;-9.18078;0.612109;0
93662;391362;3171034;-13.9544;3.79003;1
93663;391369;2004212;-13.747;4.94943;1
93664;391373;2453089;-10.9026;2.13124;0
93665;391390;4367015;-13.657;4.24561;1
93666;391391;3082269;-15.083;4.09017;1
93667;391395;5176421;-14.4499;4.18801;1
93668;391398;3552539;-8.32863;2.94093;0
93669;391403;3833941;-10.6649;2.39417;0
93670;391405;2363401;-10.9566;2.38204;0
93671;391407;4590869;-15.1727;5.01673;1
93672;391411;1224020;-7.54922;1.91718;0
93673;391413;1761655;-11.0628;3.25458;0
93674;391418;4405336;-9.84932;2.14974;0
93675;391422;5919546;-10.8381;3.23959;0
93676;391430;5287792;-14.7642;4.51123;1
93677;391432;2429128;-9.94905;3.06283;0
93678;391434;3580920;-10.2027;1.3827;0
93679;391437;4480172;-15.1357;7.076910000000002;1
93680;391443;1375135;-14.1304;4.89461;1
93681;391448;3093714;-15.4821;4.37464;1
93682;391456;2695479;-14.9968;5.06861;1
93683;391459;5063050;-10.7909;2.80736;0
93684;391464;4727955;-10.7194;2.68228;0
93685;391472;1453710;-14.9535;4.01975;1
93686;391474;1822528;-13.2261;4.60755;1
93687;391475;2862097;-10.8094;3.53854;0
93688;391476;2960799;-14.9197;3.84662;1
93689;391478;5637291;-14.5619;5.35411;1
93690;391479;5940041;-14.4256;5.19313;1
93691;391482;2358074;-13.9929;4.70855;1
93692;391490;1033961;-9.75551;2.81676;0
93693;391494;1199044;-13.7231;5.55401;1
93694;391503;1444301;-14.525;5.24016;1
93695;391512;3196715;-14.0622;4.96446;1
93696;391518;1716865;-10.0413;3.21994;0
93697;391519;3393365;-15.0891;4.4279;1
93698;391522;3714621;-14.164;4.21063;1
93699;391529;1744954;-10.7589;3.17049;0
93700;391537;4113542;-14.1832;3.86571;1
93701;391539;1661724;-10.016;2.84567;0
93702;391542;2405659;-15.6894;4.79477;1
93703;391546;1074207;-15.9792;3.85768;1
93704;391549;3380635;-10.1847;2.94347;0
93705;391561;3477643;-9.93818;2.35162;0
93706;391573;1996427;-14.0908;5.24124;1
93707;391574;5018157;-8.057889999999999;3.14755;0
93708;391576;1514724;-14.4708;4.372730000000002;1
93709;391590;1665694;-14.9185;4.57164;1
93710;391602;1468493;-13.6015;4.50328;1
93711;391604;4607931;-14.2045;5.7198699999999985;1
93712;391606;5998815;-15.0913;4.04465;1
93713;391609;2124771;-14.8491;5.05028;1
93714;391620;3322172;-14.6549;4.9294;1
93715;391634;4085123;-10.4046;0.96585;0
93716;391636;1213975;-13.4528;5.04545;1
93717;391639;5863787;-10.332;3.48471;0
93718;391649;2055092;-13.9825;5.58206;1
93719;391651;1781896;-10.4592;3.21306;0
93720;391653;5264344;-13.8935;4.80898;1
93721;391656;4307522;-11.0833;2.83308;0
93722;391657;3806159;-15.3071;7.1121300000000005;1
93723;391660;2575671;-13.8634;4.58052;1
93724;391661;5094231;-10.8709;3.51887;0
93725;391666;1834525;-9.81584;3.2250400000000004;0
93726;391668;2910613;-10.6898;3.20593;0
93727;391671;5334797;-13.574000000000002;4.66187;1
93728;391672;3815811;-13.351;4.6227800000000006;1
93729;391673;1454417;-13.8894;5.35965;1
93730;391681;5215913;-14.0955;5.65267;1
93731;391682;4178917;-10.8185;2.74074;0
93732;391686;3562038;-15.8466;4.23399;1
93733;391688;1617315;-14.0616;6.17342;1
93734;391691;5836437;-9.93072;1.94804;0
93735;391693;2714671;-10.6465;1.49036;0
93736;391695;4761570;-10.7005;2.124;0
93737;391697;3824714;-11.0015;2.67458;0
93738;391703;2443852;-13.4921;4.71866;1
93739;391705;5003956;-13.4283;4.85651;1
93740;391706;1170299;-9.88119;2.4456;0
93741;391718;2922738;-15.3095;4.6388099999999985;1
93742;391719;5755484;-14.841;4.9718800000000005;1
93743;391727;5826105;-9.85845;1.46735;0
93744;391735;5076294;-10.1313;1.69402;0
93745;391736;3390832;-13.584;4.11351;1
93746;391737;3997879;-13.3909;4.9836;1
93747;391739;3638150;-7.3911;3.35752;0
93748;391742;3116373;-10.7255;2.98656;0
93749;391743;2176802;-8.38458;2.3147;0
93750;391753;1639955;-14.2916;5.71157;1
93751;391758;3078559;-8.87111;3.1979;0
93752;391762;2221297;-10.1099;3.32289;0
93753;391765;1879044;-8.08872;-0.183106;0
93754;391770;4586126;-14.6581;4.89655;1
93755;391779;2118703;-10.3355;2.44185;0
93756;391799;2574039;-10.8363;3.26236;0
93757;391803;1935339;-9.32456;2.80914;0
93758;391821;1680961;-14.27;4.57165;1
93759;391832;4113850;-11.0588;2.67768;0
93760;391833;4735787;-11.0973;3.18107;0
93761;391836;2734719;-8.16106;3.88503;0
93762;391838;4838059;-10.0748;2.47421;0
93763;391839;4770342;-9.40815;1.42068;0
93764;391842;4857111;-14.0107;5.37171;1
93765;391843;5473541;-8.81823;3.74362;0
93766;391854;3462812;-13.783;5.0428;1
93767;391858;3043329;-10.7507;2.91407;0
93768;391861;5991091;-13.5206;5.1212300000000015;1
93769;391868;3643429;-9.88952;2.09523;0
93770;391870;2061495;-16.9299;5.40944;1
93771;391873;4461941;-9.77158;2.9766;0
93772;391874;2599755;-15.3095;4.89041;1
93773;391878;5780327;-10.5115;2.89507;0
93774;391881;3110342;-14.6661;4.38198;1
93775;391882;5313462;-13.7818;3.86775;1
93776;391886;1426676;-14.3111;3.86753;1
93777;391891;3184111;-14.4999;4.75873;1
93778;391904;4266028;-13.4505;4.30514;1
93779;391906;2189371;-13.5845;4.24571;1
93780;391910;1388865;-13.6246;4.5193900000000005;1
93781;391914;5217479;-10.4231;3.22335;0
93782;391916;1373719;-8.83986;1.60969;0
93783;391920;2112133;-14.5771;5.50398;1
93784;391922;4828004;-14.8689;6.48747;1
93785;391925;3783065;-15.7339;4.8456;1
93786;391935;4159684;-9.47137;3.07328;0
93787;391936;3588328;-9.82026;2.88538;0
93788;391941;1155973;-9.72691;3.50176;0
93789;391944;1250303;-14.9145;4.82189;1
93790;391950;5261133;-13.9316;4.5033400000000015;1
93791;391956;2156724;-9.97548;2.06524;0
93792;391958;4664020;-13.472;5.04328;1
93793;391968;5528421;-14.3389;5.0728;1
93794;391969;3398633;-16.4188;6.98642;1
93795;391970;3343020;-7.60802;2.17656;0
93796;391972;2604175;-14.2617;5.23597;1
93797;391981;5241968;-9.04172;1.45191;0
93798;391982;4613272;-14.7877;3.71937;1
93799;391986;3006770;-9.54397;3.2534400000000003;0
93800;391988;1746144;-9.72561;1.12978;0
93801;391991;2639864;-13.4839;4.26933;1
93802;391994;5422107;-13.6258;5.01639;1
93803;391999;3024408;-10.4664;1.68809;0
93804;392001;4949235;-14.2047;4.82061;1
93805;392003;1671435;-14.9456;5.24503;1
93806;392005;3066296;-10.3709;2.45075;0
